,identifier_Id,identifier_fips,identifier_apn,identifier_attomId,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_loctype,area_countrysecsubd,area_countyuse1,area_muncode,area_munname,area_subdname,area_taxcodearea,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,summary_absenteeInd,summary_propclass,summary_propsubtype,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propLandUse,summary_propIndicator,summary_legal1,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplccount,building_interior_fplcind,building_interior_fplctype,building_construction_condition,building_construction_constructiontype,building_construction_frameType,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgsNum,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_view,building_summary_viewCode,vintage_lastModified,vintage_pubDate,sale_salesearchdate,sale_saleTransDate,sale_amount_salerecdate,sale_amount_saledisclosuretype,sale_amount_saledoctype,sale_amount_saledocnum,sale_amount_saletranstype,sale_interfamily,sale_resaleornewconstruction,sale_cashormortgagepurchase,sale_vintage_lastModified,building_rooms_bathspartial,building_summary_unitsCount,sale_amount_saleamt,sale_calculation_pricepersizeunit,lot_poolind,area_srvyRange,area_srvySection,area_srvyTownship,sale_foreclosure,area_subdtractnum,utilities_heatingfuel
58,1695634,56021,12365001300090,1695634,9,0.231405,10080,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5101 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5101 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165438,-104.787407,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 9, BLOCK 13",,FORCED AIR,1616,2892,1616,1616,LIVING SQFT,1616,3,3.0,792.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,ALUMINUM/VINYL,"Garage, Attached",484.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-04-22,2022-04-22,2005-07-13,2005-07-13,2005-07-13,1,DEED,0000422052,Nominal/Quit Claim,Y,M,C,2022-04-22,,,,,,,,,,,
59,1695635,56021,12365001200110,1695635,11,0.1492195,6500,NO POOL,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5200 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5200 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166313,-104.787796,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 11, BLOCK 12",YES,FORCED AIR,1584,2696,1584,1584,LIVING SQFT,1584,3,4.0,672.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",440.0,2,"Garage, Attached",,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,1.0,,,,,,,,,,
60,1695636,56021,12365001200120,1695636,12,0.1492195,6500,NO POOL,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5210 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5210 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166491,-104.787802,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 12, BLOCK 12",YES,FORCED AIR,1416,2748,1416,1416,LIVING SQFT,1416,3,3.0,828.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Attached",504.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2023-08-18,2023-08-18,2023-07-17,2023-07-10,2023-07-17,1,,002842/799,Resale,N,M,,2023-08-18,,,455625.0,321.77,,,,,,,
61,1695637,56021,12365001200130,1695637,13,0.1492195,6500,NO POOL,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5220 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5220 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166671,-104.787799,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 13, BLOCK 12",,FORCED AIR,1138,2464,1138,1138,LIVING SQFT,1138,3,3.0,842.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Built-in",484.0,2,"Garage, Built-in",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-15,2024-10-15,2018-06-06,2018-06-01,2018-06-06,1,,2589/0008,Resale,N,M,,2024-10-15,,,249287.0,219.06,,,,,,,
62,2082662,56021,17513000100160,2082662,16,0.0424702,1850,NO POOL,1,VIEW - NONE,Laramie,108  ,LA,LARAMIE,REDWOOD VILLA,0150,US,WY,5011 E VILLA CIR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5011 E VILLA CIR, CHEYENNE, WY 82009",82009,4789,C043,Rooftop,41.164411,-104.821272,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102280, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,c310d1bc663c6f50a1991a207eeb47d6,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1992,TOWNHOUSE/ROWHOUSE,10,"REDWOOD VILLA: LOT 16, BLOCK 1",YES,FORCED AIR,1256,2216,1256,1256,LIVING SQFT,1256,2,3.0,720.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",240.0,1,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2022-10-26,2022-10-26,2015-03-23,2015-03-20,2015-03-23,1,DEED,0000657308,Resale,N,M,M,2022-10-26,1.0,,172873.0,137.64,,,,,,,
63,2082663,56021,19490000400040,2082663,4,0.2099174,9144,NO POOL,4,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,237 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"237 CARROLL AVE, CHEYENNE, WY 82009",82009,4726,C043,Rooftop,41.164792,-104.824525,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1956,SFR,10,"YELLOWSTONE ADDITION: LOT 4, BLOCK 4",,FORCED AIR,864,1728,864,864,LIVING SQFT,864,2,2.0,864.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Detached",864.0,3,"Garage, Detached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,,,,,,,,,,,
64,2082664,56021,18315000300270,2082664,27,0.1521809,6629,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,SPRING VALLEY ADDITION,0150,US,WY,5521 TOWNSEND PL,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5521 TOWNSEND PL, CHEYENNE, WY 82009",82009,3746,C043,Rooftop,41.170500,-104.823204,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102322, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,dd2f57c9e00bef33e89228b9d9a22c44,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1984,SFR,10,"SPRING VALLEY ADDITION: LOT 27, BLOCK 3",YES,FORCED AIR,1320,2594,1320,1320,LIVING SQFT,1320,3,3.0,744.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Built-in",530.0,2,"Garage, Built-in",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-21,2024-10-21,2023-08-07,2023-08-03,2023-08-07,1,,002845/262,Resale,N,M,,2024-10-21,,,360606.0,273.19,,,,,,,
65,2082665,56021,19490000300050,2082665,5,0.2098944,9143,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,127 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"127 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164811,-104.827335,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1961,SFR,10,"YELLOWSTONE ADDITION: LOT 5, BLOCK 3",YES,FORCED AIR,1455,2489,1455,1455,LIVING SQFT,1455,2,2.0,660.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,HIP,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",374.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,,,,,,,,,,,
66,2082667,56021,19223000100050,2082667,5,0.0406336,1770,NO POOL,,VIEW - NONE,Laramie,108  ,LA,LARAMIE,WESTGATE VILLAGE,0150,US,WY,208 LAKESHORE DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"208 LAKESHORE DR, CHEYENNE, WY 82009",82009,4006,C046,Rooftop,41.170360,-104.831201,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102285, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,6f80b2697a12a50a0ccdc60b6c620ac7,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1978,TOWNHOUSE/ROWHOUSE,10,"WESTGATE VILLAGE REFINEMENT A: LOT 5, TRACT A",YES,FORCED AIR,1293,3092,1293,1293,LIVING SQFT,1293,2,3.0,1293.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",506.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,1,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2023-03-21,2023-03-21,2023-02-28,2023-02-27,2023-02-28,1,,002825/665,Resale,N,M,,2023-03-21,1.0,,356250.0,275.52,,,,,,A,
67,2082668,56021,17512000300120,2082668,12,0.1763085,7680,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,REDMOND ADDITION,0150,US,WY,5110 REDMOND RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5110 REDMOND RD, CHEYENNE, WY 82009",82009,4739,C043,Rooftop,41.166183,-104.822064,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102433, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3916c987105501f25a17014bbc4a60bb,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1959,SFR,10,"REDMOND ADDITION: LOT 12, BLOCK 3",,FORCED AIR,960,1920,960,960,LIVING SQFT,960,2,2.0,960.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Detached",700.0,2,"Garage, Detached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,LOW,CONVENTIONAL HOUSE,VIEW - NONE,000,2025-01-08,2025-01-08,2024-12-02,2024-11-26,2024-12-02,1,,02906/1019,Resale,N,M,,2025-01-08,,,305834.0,318.58,,,,,,,
68,2082669,56021,13646000100030,2082669,3,0.2199954,9583,NO POOL,1,VIEW - NONE,Laramie,100  ,LA,LARAMIE,FAIRWAY ADDITION,0150,US,WY,320 MANEWAL DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"320 MANEWAL DR, CHEYENNE, WY 82009",82009,4003,C046,Rooftop,41.167914,-104.832455,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005154123, SB0000130742, SB0000130746, SB0000130752, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3f56c51c577ebd45d8667083de30dbc0,802b98230660b6ebebd36a06ec9e541e,"32e893e3a9465c871cb0b959a4abeb91, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1958,SFR,10,"FAIRWAY ADDITION: LOT 3, BLOCK 1",,FORCED AIR,960,1408,960,960,LIVING SQFT,960,1,1.0,,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",448.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,LOW,CONVENTIONAL HOUSE,VIEW - NONE,000,2023-08-02,2023-08-02,2006-01-09,2006-01-09,2006-01-09,1,,1926/0851,Resale,N,M,,2023-08-02,,,,,,,,,,,
69,2082670,56021,17513000100010,2082670,1,0.0987374,4301,NO POOL,1,VIEW - NONE,Laramie,108  ,LA,LARAMIE,REDWOOD VILLA,0150,US,WY,5002 W VILLA CIR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5002 W VILLA CIR, CHEYENNE, WY 82009",82009,4786,C043,Rooftop,41.164248,-104.822122,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102280, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,c310d1bc663c6f50a1991a207eeb47d6,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1985,TOWNHOUSE/ROWHOUSE,10,"REDWOOD VILLA: LOT 1, BLOCK 1",YES,FORCED AIR,1396,2608,1396,1396,LIVING SQFT,1396,3,3.0,708.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",504.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2022-09-02,2022-09-02,2010-04-05,2010-04-02,2010-04-05,1,,2158/0949,Resale,N,M,,2022-09-02,,,163000.0,116.76,,,,,,,
70,2082671,56021,18315000100190,2082671,19,0.1591598,6933,NO POOL,1,VIEW - NONE,Laramie,100  ,LA,LARAMIE,SPRING VALLEY ADDITION,0150,US,WY,5409 FREDERICK DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5409 FREDERICK DR, CHEYENNE, WY 82009",82009,4116,C043,Rooftop,41.168759,-104.821282,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102322, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,dd2f57c9e00bef33e89228b9d9a22c44,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1959,SFR,10,"SPRING VALLEY ADDITION: LOT 19, BLOCK 1",YES,FORCED AIR,1755,3135,1755,1755,LIVING SQFT,1755,3,3.0,1380.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,HIP,BRICK/STONE (BRICK AND/OR STONE),"Garage, Detached",416.0,2,"Garage, Detached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-28,2022-10-28,2005-03-24,2005-03-22,2005-03-24,1,DEED,0000412402,Resale,N,M,M,2022-10-28,,,200000.0,113.96,,,,,,,
71,2082672,56021,19222000100210,2082672,21,0.1721763,7500,NO POOL,1,VIEW - NONE,Laramie,100  ,LA,LARAMIE,WESTGATE ADDITION,0150,US,WY,201 CRESTLINE AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"201 CRESTLINE AVE, CHEYENNE, WY 82009",82009,4087,C046,Rooftop,41.167887,-104.830662,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102421, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,283e9e48cdc0c9da60cad2e28e017782,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1992,SFR,10,"WESTGATE ADDITION: LOT 21, BLOCK 1",YES,FORCED AIR,2016,2792,2016,2016,LIVING SQFT,2016,3,3.0,280.0,,,,,AVERAGE,FRAME,WOOD,CONCRETE                     ,GABLE,ALUMINUM/VINYL,"Garage, Built-in",496.0,2,"Garage, Built-in",SPLIT LEVEL,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-15,2024-10-15,2020-07-15,2020-07-10,2020-07-15,1,,2683/1843,Resale,N,M,,2024-10-15,,,377500.0,187.25,,,,,,,
72,2082673,56021,19224000300130,2082673,13,0.0424013,1847,NO POOL,,VIEW - NONE,Laramie,108  ,LA,LARAMIE,WESTGATE VILLAGE,0150,US,WY,5432 MEADOWBROOK DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5432 MEADOWBROOK DR, CHEYENNE, WY 82009",82009,4022,C046,Rooftop,41.169686,-104.832120,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102285, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,6f80b2697a12a50a0ccdc60b6c620ac7,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1980,TOWNHOUSE/ROWHOUSE,10,"WESTGATE VILLAGE REFINEMENT B: LOT 13, TRACT E",YES,FORCED AIR,1301,3092,1301,1301,LIVING SQFT,1301,2,3.0,1293.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",506.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,1,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2024-05-06,2024-05-06,2023-05-16,2023-05-12,2023-05-16,1,,02834/1103,Resale,N,M,,2024-05-06,1.0,,,,,,,,,E,
73,2082674,56021,13977000100060,2082674,"6,7",0.0677227,2950,NO POOL,1,VIEW - NONE,Laramie,108  ,LA,LARAMIE,GMS SUBDIVISION,0150,US,WY,5412 RYAN AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5412 RYAN AVE, CHEYENNE, WY 82009",82009,3744,C043,Rooftop,41.169854,-104.825458,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1995,TOWNHOUSE/ROWHOUSE,10,GMS SUBDIVISION: NORTH 18.29' OF LOT 6 AND SOUTH 19.21' OF LOT 7 BLOCK 1,YES,FORCED AIR,1636,2880,1636,1636,LIVING SQFT,1636,3,4.0,715.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Built-in",529.0,2,"Garage, Built-in",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2023-08-25,2023-08-25,2023-07-31,2023-07-11,2023-07-31,1,,002844/632,Resale,N,M,,2023-08-25,1.0,,460750.0,281.63,,,,,,,
